0,0,0,0,-9.1,0.2,0,0,-7.9,0.2,0,0,-7.4,0.2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-8.8,0.2,0,0,-7.6,0.4,0,0,-7.2,0.2,0,0,-8.88,0.407263776,0,0,0,0,0,0
0,0,0,0,-9.8,0.2,0,0,-9.6,0.3,0,0,-8.6,0.5,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-8.5,0.1,0,0,-7,0.1,0,0,-6.7,0.1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-9.2,0.4,0,0,-8,0.5,0,0,-7.5,0.4,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-9.7,0.2,0,0,-8.5,0.2,0,0,-8.4,0.2,0,0,-9.78,0.153179119,0,0,0,0,0,0
0,0,0,0,-9.8,0.1,0,0,-8.4,0.2,0,0,-8.3,0.3,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-7.2,0.2,0,0,-6.3,0.3,-7.35,0.251779577,-5.4,0.2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-8,0.2,0,0,-6.7,0.2,-8.85,0.192196419,-6.8,0.2,0,0,-8.98,0.171579321,0,0,0,0,0,0
0,0,0,0,-9,0.3,0,0,-7.5,0.3,-9.55,0.325930142,-7.1,0.2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-8.8,0.5,0,0,-7.6,0.5,0,0,-7.6,0.5,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-10.2,0.5,0,0,-9.1,0.5,0,0,-9,0.5,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-8.5,0.3,0,0,-7.9,0.3,0,0,-8.2,0.3,0,0,-8.98,0.136011257,0,0,0,0,0,0
0,0,0,0,-8.4,0.1,0,0,-7.1,0.1,-8.95,0.221170236,-7,0.1,0,0,0,0,0,0,0,0,0,0
0,0,-9.73,0.120350181,-8.8,0.1,-8.75,0.120350181,-7.6,0.1,0,0,-7.4,0.1,0,0,-9.28,0.083571324,0,0,0,0,0,0
0,0,0,0,-8.8,0.1,0,0,-7.6,0.1,-9.48,0.117328226,-7.2,0.1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-9.5,0.3,0,0,-8.3,0.5,0,0,-8.3,0.5,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-9.2,0.1,0,0,-8.1,0.3,0,0,-7.9,0.2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-8.2,0.1,0,0,-7,0.1,0,0,-6.6,0.1,0,0,-8.38,0.077063317,0,0,0,0,0,0
0,0,0,0,-8.7,0.2,0,0,-7.6,0.2,0,0,-7.3,0.2,0,0,-8.38,0.178531454,0,0,0,0,0,0
0,0,0,0,-8.3,0.3,0,0,-7.2,0.3,0,0,-7.1,0.3,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-9,0.2,0,0,-7.9,0.5,0,0,-7.3,0.3,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-7.7,0.2,0,0,-6.8,0.2,-10.05,1.84E-01,-6,0.1,0,0,-7.98,0.162413645,0,0,0,0,0,0
0,0,0,0,-9.9,0.2,0,0,-8.8,0.5,0,0,-8.7,0.5,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-9,0.2,0,0,-8,0.2,0,0,-7.3,0.2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-8.2,0.3,0,0,-7.1,0.3,0,0,-7.2,0.3,0,0,-8.48,0.369429142,0,0,0,0,0,0
0,0,0,0,-8.5,0.2,0,0,-7.3,0.2,0,0,-6.9,0.2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-8.9,0.1,0,0,-8,0.2,-8.95,0.166282167,-6.8,0.1,0,0,-8.58,0.141949847,0,0,0,0,0,0
0,0,0,0,-8.5,0.2,0,0,-7.2,0.2,0,0,-7.1,0.2,0,0,-7.98,0.159896394,0,0,0,0,0,0
0,0,0,0,-9,0.3,0,0,-7.7,0.3,0,0,-7.3,0.3,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-9.3,0.2,0,0,-8.4,0.2,0,0,-7.7,0.2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-8.5,0.3,0,0,-7.3,0.3,-8.95,0.145437628,-7.3,0.3,0,0,-9.68,0.116842217,0,0,0,0,0,0
0,0,0,0,-9.2,0.4,0,0,-8,0.5,0,0,-7.9,0.5,0,0,0,0,0,0,0,0,0,0
0,0,-9.51,0.176384206,-9,0.2,-8.54,0.176384206,-7.5,0.2,-9.05,0.176384206,-7.6,0.2,0,0,0,0,0,0,0,0,0,0
0,0,-9.32,0.114834507,-8.3,0.1,0,0,-7.6,0.2,-9.63,0.114834507,-7.6,0.2,0,0,-9.2,0.075411962,0,0,0,0,0,0
0,0,0,0,-8.6,0.2,0,0,-7.5,0.2,0,0,-7.4,0.2,0,0,-9.08,0.227924887,0,0,0,0,0,0
0,0,0,0,-7.8,0.2,0,0,-7,0.2,0,0,-6.7,0.2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-10.3,0.3,0,0,-9.1,0.5,0,0,-9.1,0.5,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-8.5,0.2,0,0,-7.1,0.2,-9.05,0.331961309,-7,0.2,0,0,-8.58,0.320465772,0,0,0,0,0,0
0,0,0,0,-9.9,0.3,0,0,-8.7,0.5,0,0,-8.7,0.5,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-7.9,0.3,0,0,-7,0.3,-8.6,0.242739148,-6.8,0.2,0,0,0,0,0,0,0,0,0,0
0,0,-8.97,0.317342773,-8.3,0.2,0,0,-7.2,0.2,-9.25,0.317342773,-6.8,0.2,0,0,-9.18,0.305297291,0,0,0,0,0,0
0,0,-8.77,0.254583286,-7.6,0.3,0,0,-6.5,0.3,-7.8,0.254583286,-6,0.3,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-9,0.3,0,0,-7.8,0.4,0,0,-7.2,0.3,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-9.4,0.1,0,0,-8.2,0.1,0,0,-8.2,0.1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-9.8,0.2,0,0,-8.7,0.5,0,0,-8.6,0.5,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-8.4,0.1,0,0,-7.4,0.1,0,0,-7.2,0.1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-9.8,0.4,0,0,-8.6,0.2,0,0,-8.5,0.2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-8.7,0.2,0,0,-7.5,0.2,0,0,-6.9,0.2,0,0,-8.28,0.159019155,0,0,0,0,0,0
0,0,0,0,-8.6,0.1,0,0,-8.2,0.2,0,0,-7.4,0.2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-10.1,0.3,0,0,-8.9,0.5,-10.85,0.217347828,-8.9,0.5,0,0,-10.68,0.199349137,0,0,0,0,0,0
0,0,-8.77,0.137344195,-7.1,0.2,0,0,-6.1,0.2,-8.05,0.137344195,-5.8,0.2,0,0,-7.68,0.10659938,0,0,0,0,0,0
0,0,-9.22,0.257050749,-8.5,0.2,0,0,-7.3,0.2,0,0,-6.9,0.2,0,0,-9.03,0.242022907,0,0,0,0,0,0
0,0,0,0,-10.1,0.3,0,0,-9,0.3,0,0,-8.9,0.3,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-8.7,0.3,0,0,-7.1,0.3,0,0,-6.8,0.2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-9.7,0.3,0,0,-8.5,0.4,0,0,-8.5,0.5,0,0,0,0,0,0,0,0,0,0
0,0,-9.12,0.317342773,-8.6,0.3,0,0,-7.4,0.5,-9.5,0.317342773,-7.3,0.3,0,0,0,0,0,0,0,0,0,0
0,0,-8.77,0.116066744,-7.5,0.2,0,0,-7.2,0.2,-8.92,0.116066744,-6.5,0.2,0,0,-9.34,0.07727541,0,0,0,0,0,0
0,0,0,0,-10.2,0.4,0,0,-9,0.5,0,0,-9,0.5,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-8.6,0.2,0,0,-7.6,0.2,0,0,-7.4,0.2,0,0,-9.28,0.099111686,0,0,0,0,0,0
0,0,0,0,-8.3,0.2,0,0,-7.1,0.2,-8.85,0.178530146,-6.5,0.2,0,0,-8.48,0.156118587,0,0,0,0,0,0
0,0,0,0,-8.6,0.3,0,0,-7,0.3,-9.15,0.377373703,-7,0.3,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-8.4,0.1,0,0,-7.4,0.2,-9.25,0.125877511,-6.9,0.1,0,0,-8.98,0.09135178,0,0,0,0,0,0
0,0,0,0,-8.1,0.2,0,0,-6.6,0.2,-8.35,0.200504435,-6.8,0.2,0,0,-8.38,0.180837021,0,0,0,0,0,0
0,0,0,0,-8.4,0.2,0,0,-7,0.2,-8.85,0.211699861,-6.7,0.2,0,0,-9.38,0.193175649,0,0,0,0,0,0
0,0,0,0,-8,0.2,0,0,-6.9,0.2,0,0,-6.5,0.2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-9.1,0.2,0,0,-8.1,0.2,0,0,-7.9,0.2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-7.1,0.1,0,0,-6.2,0.1,-7.45,0.122102526,-5.2,0.1,0,0,-6.55,0.086075704,0,0,0,0,0,0
0,0,0,0,-9.1,0.4,0,0,-7.8,0.5,0,0,-7.9,0.5,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-9.5,0.5,0,0,-8.3,0.5,0,0,-8.3,0.5,0,0,0,0,0,0,0,0,0,0
0,0,-9.27,0.337453714,-7.9,0.3,0,0,-6.5,0.3,-8.65,0.337453714,-6.4,0.2,0,0,-8.08,0.326151819,0,0,0,0,0,0
0,0,0,0,-9.8,0.5,0,0,-8.6,0.5,0,0,-8.6,0.5,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-8.4,0.2,0,0,-7.3,0.2,0,0,-6.7,0.2,0,0,-8.48,0.132191709,0,0,0,0,0,0
0,0,0,0,-8.8,0.4,0,0,-7.9,0.4,0,0,-7,0.4,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-9.4,0.4,0,0,-8.2,0.5,0,0,-8.2,0.5,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-8.4,0.2,0,0,-7.6,0.2,0,0,-7.3,0.2,0,0,0,0,0,0,0,0,0,0
0,0,-8.72,0.286592783,-7.7,0.3,0,0,-6.6,0.3,-8.6,0.286592783,-6.1,0.3,0,0,-8.83,0.273194844,0,0,0,0,0,0
0,0,0,0,-9.1,0.3,0,0,-8.1,0.3,0,0,-7.3,0.3,0,0,-8.78,0.274920809,0,0,0,0,0,0
0,0,0,0,-8.6,0.3,0,0,-7.6,0.3,0,0,-7.7,0.3,0,0,0,0,0,0,0,0,0,0
0,0,-9.15,0.102911616,-7.4,0.1,0,0,-6.9,0.1,0,0,-6.3,0.1,0,0,-8.15,0.055594971,0,0,0,0,0,0
0,0,0,0,-7.6,0.3,0,0,-7,0.2,-8.8,0.180161151,-6.6,0.2,0,0,-9.23,0.15798114,0,0,0,0,0,0
0,0,-9.17,0.132558295,-8.1,0.2,0,0,-7.2,0.2,-9.25,0.132558295,-6.8,0.1,0,0,-8.78,0.100357867,0,0,0,0,0,0
0,0,0,0,-8,0.2,0,0,-6.8,0.2,0,0,-6.8,0.2,0,0,0,0,0,0,0,0,0,0
0,0,-10.96,0.144984157,-9.3,0.1,-8.97,0.144984157,-7.6,0.1,-9.34,0.144984157,-7.5,0.1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-9.3,0.3,0,0,-8.2,0.5,0,0,-8.1,0.5,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-8.4,0.3,0,0,-8.2,0.5,-9.35,0.160939912,-8.2,0.2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-9,0.1,0,0,-7.7,0.2,0,0,-7.4,0.2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-7.8,0.4,0,0,-6.7,0.4,-8.35,0.377373703,-6.2,0.2,0,0,-7.78,0.367302208,0,0,0,0,0,0
0,0,0,0,-9.8,0.1,0,0,-8.6,0.4,0,0,-8,0.5,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-9.4,0.1,0,0,-8.3,0.2,0,0,-7.7,0.2,0,0,-9.23,0.10927814,0,0,0,0,0,0
0,0,0,0,-9.1,0.4,0,0,-8,0.4,0,0,-7.6,0.2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-9.7,0.2,0,0,-8.5,0.5,0,0,-7.6,0.3,0,0,-9.93,0.144953624,0,0,0,0,0,0
0,0,-8.77,0.281267162,-8.3,0.2,0,0,-7.1,0.2,-8.95,0.281267162,-6.8,0.2,0,0,-8.78,0.267602721,0,0,0,0,0,0
0,0,0,0,-8.5,0.1,0,0,-7.3,0.4,0,0,-6.9,0.1,0,0,-8.48,0.23148293,0,0,0,0,0,0
0,0,0,0,-8.5,0.2,0,0,-7.6,0.4,0,0,-7,0.2,0,0,-8.58,0.162780782,0,0,0,0,0,0
0,0,0,0,-9.3,0.1,-10.1,0.138393536,-8.3,0.2,-10.19,0.138393536,-7.8,0.2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-9.5,0.5,0,0,-8.3,0.5,0,0,-8.3,0.5,0,0,-10.18,0.389775225,0,0,0,0,0,0
0,0,0,0,-8.2,0.1,0,0,-7.5,0.2,0,0,-7.3,0.1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-9.1,0.3,0,0,-7.9,0.5,0,0,-7.5,0.5,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-10.4,0.3,0,0,-9.2,0.5,0,0,-9.1,0.5,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-9.3,0.3,0,0,-8.2,0.5,0,0,-7.6,0.5,0,0,0,0,0,0,0,0,0,0
0,0,-9.27,0.228177752,-8.5,0.2,0,0,-7.5,0.3,-9.15,0.228177752,-7,0.1,0,0,-8.78,0.211104444,0,0,0,0,0,0
0,0,0,0,-8.6,0.2,0,0,-7.4,0.2,0,0,-6.4,0.1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-8.3,0.1,0,0,-6.9,0.2,0,0,-6.7,0.1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-9,0.3,0,0,-7.8,0.4,0,0,-7.3,0.2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-8.9,0.3,0,0,-8.4,0.3,0,0,-7.7,0.2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-8.9,0.1,0,0,-7.6,0.1,0,0,-7.2,0.1,0,0,-8.88,0.152860513,0,0,0,0,0,0
0,0,0,0,-8.3,0.2,0,0,-6.9,0.2,0,0,-6.7,0.1,0,0,-8.28,0.225617437,0,0,0,0,0,0
0,0,0,0,-9.6,0.2,0,0,-8.7,0.3,0,0,-7.8,0.2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-9.2,0.2,0,0,-8.5,0.3,0,0,-7.8,0.2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-8.4,0.1,0,0,-7.4,0.1,-8.95,0.16582988,-6.8,0.1,0,0,-8.48,0.141419762,0,0,0,0,0,0
0,0,0,0,-10.2,0.1,0,0,-9.1,0.5,0,0,-9,0.5,0,0,0,0,0,0,0,0,0,0
0,0,-10.57,0.153707272,-8.9,0.2,0,0,-7.3,0.2,-9.55,0.153707272,-7.3,0.2,0,0,-9.18,0.126987894,0,0,0,0,0,0
0,0,0,0,-9.6,0.3,0,0,-8.3,0.3,0,0,-8.1,0.3,0,0,0,0,0,0,0,0,0,0
0,0,-8.97,0.124930923,-7.5,0.1,0,0,-6.3,0.1,-8.05,0.124930923,-5.7,0.1,0,0,-8,0.090042964,0,0,0,0,0,0
0,0,0,0,-8.9,0.3,0,0,-7.9,0.3,0,0,-7.3,0.2,0,0,-8.68,0.21411469,0,0,0,0,0,0
0,0,0,0,-8.3,0.2,0,0,-7.6,0.2,0,0,-7,0.2,0,0,-8.88,0.18249123,0,0,0,0,0,0
0,0,0,0,-9.7,0.2,0,0,-8.1,0.2,0,0,-7.6,0.2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-8.8,0.2,0,0,-7.6,0.4,0,0,-7.2,0.2,0,0,-9.48,0.407263776,0,0,0,0,0,0
0,0,0,0,-8.6,0.1,0,0,-7.4,0.2,0,0,-7.1,0.1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-9.8,0.3,0,0,-8.6,0.4,0,0,-8.6,0.4,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-9.8,0.4,0,0,-8.7,0.5,0,0,-8.6,0.5,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-8.7,0.3,0,0,-7.9,0.3,0,0,-7.2,0.2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-8.1,0.2,0,0,-6.9,0.3,0,0,-7,0.2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-9.3,0.2,0,0,-7.8,0.2,0,0,-7.9,0.2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-8.2,0.4,0,0,-7.1,0.4,0,0,-6.9,0.2,0,0,-8.43,0.32949592,0,0,0,0,0,0
0,0,0,0,-10.3,0.4,0,0,-9.2,0.5,0,0,-9.1,0.5,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-8.6,0.3,0,0,-7.4,0.3,0,0,-7.2,0.2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-8.3,0.3,0,0,-7.1,0.3,0,0,-7,0.3,0,0,-7.98,0.271491521,0,0,0,0,0,0
0,0,0,0,-8.7,0.3,0,0,-7.3,0.3,-9.55,0.279203445,-6.9,0.2,0,0,-8.58,0.265432786,0,0,0,0,0,0
0,0,0,0,-8.9,0.2,0,0,-8,0.3,0,0,-7.4,0.1,0,0,-9.58,0.138462722,0,0,0,0,0,0
0,0,0,0,-8.9,0.1,0,0,-7.9,0.1,-9.8,0.109103573,-7.1,0.1,0,0,-9.4,0.066359549,0,0,0,0,0,0
0,0,0,0,-9,0.2,0,0,-8.4,0.2,0,0,-7.6,0.1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-7,0.1,0,0,-5.6,0.1,0,0,-5.1,0.1,0,0,-7.43,0.211104444,0,0,0,0,0,0
0,0,0,0,-9,0.5,0,0,-7.9,0.5,0,0,-7.8,0.5,0,0,0,0,0,0,0,0,0,0
0,0,-9.07,0.223728185,-8.1,0.1,0,0,-6.9,0.2,-8.7,0.223728185,-7,0.1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-8.6,0.2,0,0,-7.3,0.2,-8.85,0.138856505,-7.1,0.1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-9.5,0.3,0,0,-8.3,0.5,0,0,-8.3,0.5,0,0,0,0,0,0,0,0,0,0
0,0,-9.07,0.189654297,-8.5,0.2,0,0,-7.8,0.3,-9.65,0.189654297,-7.9,0.2,0,0,-10.18,0.168726857,0,0,0,0,0,0
0,0,0,0,-9.1,0.2,0,0,-8.2,0.2,0,0,-7.3,0.2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-8,0.1,0,0,-6.7,0.2,0,0,-6.3,0.1,0,0,-8.48,0.142619273,0,0,0,0,0,0
0,0,0,0,-10.1,0.1,0,0,-9.2,0.3,0,0,-8.1,0.3,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-8.7,0.1,0,0,-8.3,0.2,0,0,-7.3,0.1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-9.5,0.4,0,0,-8.4,0.5,0,0,-7.8,0.3,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-8.5,0.1,0,0,-7.3,0.1,0,0,-6.9,0.1,0,0,-9.18,0.102094643,0,0,0,0,0,0
0,0,0,0,-8.3,0.4,0,0,-7.1,0.5,-9.05,0.25377411,-6.6,0.2,0,0,-9.18,0.238539931,0,0,0,0,0,0
0,0,0,0,-8.5,0.1,0,0,-7.3,0.2,0,0,-6.7,0.1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-9.5,0.1,0,0,-8.9,0.2,0,0,-7.9,0.1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-10.3,0.2,0,0,-9.2,0.5,0,0,-9.1,0.5,0,0,0,0,0,0,0,0,0,0
0,0,-8.85,0.180311911,-7.6,0.1,0,0,-6.4,0.1,-8.55,0.180311911,-6,0.1,0,0,-8.18,0.158153044,0,0,0,0,0,0
0,0,0,0,-8.5,0.2,0,0,-7.3,0.2,0,0,-7.1,0.1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-8.1,0.3,0,0,-7.1,0.2,0,0,-6.5,0.2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-7.7,0.2,0,0,-6.6,0.2,-8.3,0.235489943,-6.2,0.1,0,0,-7.53,0.218987473,0,0,0,0,0,0
0,0,0,0,-9.1,0.2,0,0,-7.8,0.2,0,0,-7.5,0.1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-8.2,0.4,0,0,-7,0.4,0,0,-6.6,0.2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-10.1,0.2,0,0,-8.9,0.5,0,0,-8.8,0.5,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-8,0.2,0,0,-6.8,0.2,0,0,-6.3,0.1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-9.3,0.2,0,0,-8.7,0.3,0,0,-8.3,0.3,0,0,-9.68,0.12443091,0,0,0,0,0,0
0,0,0,0,-8.4,0.1,0,0,-7.5,0.2,-9.15,0.148735641,-7.1,0.1,0,0,-8.68,0.120922665,0,0,0,0,0,0
0,0,0,0,-7.9,0.3,0,0,-6.7,0.3,0,0,-6.9,0.2,0,0,0,0,0,0,0,0,0,0
0,0,-9.61,0.102267511,-8.6,0.1,-8.89,0.102267511,-7.5,0.1,-9.24,0.102267511,-7,0.1,0,0,-8.71,0.054393417,0,0,0,0,0,0
0,0,0,0,-9.8,0.3,0,0,-8.6,0.5,0,0,-8.6,0.5,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-8.7,0.3,0,0,-7.5,0.3,0,0,-6.8,0.1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-8.1,0.2,0,0,-6.9,0.1,-8.65,0.24096008,-6.5,0.1,0,0,-8.13,0.224859423,0,0,0,0,0,0
0,0,0,0,-8.7,0.2,0,0,-7.6,0.4,0,0,-7.1,0.2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-8.9,0.1,0,0,-8,0.2,0,0,-7.5,0.1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-9.6,0.2,0,0,-8,0.2,0,0,-7.9,0.1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-8.7,0.2,0,0,-7.3,0.3,-9,0.289907248,-7,0.1,0,0,-9.33,0.276669862,0,0,0,0,0,0
0,0,0,0,-8.4,0.1,0,0,-7.6,0.1,0,0,-7.1,0.1,0,0,-8.7,0.064811613,0,0,0,0,0,0
0,0,0,0,-9.6,0.1,0,0,-8.5,0.3,0,0,-8.4,0.2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-8.7,0.3,0,0,-7.2,0.2,0,0,-7.3,0.1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-8.5,0.5,0,0,-7.3,0.5,0,0,-7.3,0.3,0,0,0,0,0,0,0,0,0,0
0,0,-9.57,0.119139106,-8.2,0.1,0,0,-7.1,0.2,-8.75,0.119139106,-6.7,0.1,0,0,-8.88,0.081817642,0,0,0,0,0,0
0,0,0,0,-9.2,0.3,0,0,-8,0.4,0,0,-7.2,0.1,0,0,0,0,0,0,0,0,0,0
0,0,-8.77,0.261301019,-8.6,0.2,0,0,-7.5,0.3,0,0,-7.1,0.1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-9.4,0.5,0,0,-8.3,0.5,-9.25,0.21524505,-7.9,0.3,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-9.5,0.1,0,0,-8.3,1,0,0,-8.3,1,0,0,-10.18,0.20290384,0,0,0,0,0,0
0,0,0,0,-10.4,0.2,0,0,-9.9,0.3,0,0,-9.2,0.5,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-8.4,0.2,0,0,-7.4,0.2,-8.61,0.199665853,-6.7,0.2,0,0,-8.07,0.179906789,0,0,0,0,0,0
0,0,0,0,-10.1,0.3,0,0,-9,0.5,0,0,-8.9,0.5,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-8.8,0.5,0,0,-7.6,0.4,0,0,-7.7,0.4,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-9.4,0.5,0,0,-8.3,0.5,0,0,-7.7,0.5,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-9.6,0.2,0,0,-8.4,0.4,0,0,-8.3,0.5,0,0,-8.78,0.162596974,0,0,0,0,0,0
0,0,0,0,-9.1,0.1,0,0,-8.1,0.1,0,0,-7.6,0.1,0,0,-9.28,0.097182995,0,0,0,0,0,0
0,0,0,0,-9.3,0.1,0,0,-8.4,0.1,0,0,-7.7,0.1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-8.5,0.3,0,0,-7.1,0.2,-8.95,0.287138842,-6.8,0.2,0,0,-8.78,0.273767628,0,0,0,0,0,0
0,0,0,0,-9.9,0.1,0,0,-9,0.2,0,0,-8.1,0.5,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-8.4,0.2,0,0,-7.2,0.2,0,0,-7.1,0.1,0,0,-8.58,0.196771629,0,0,0,0,0,0
0,0,0,0,-8.6,0.2,0,0,-7.5,0.2,0,0,-7.4,0.2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-9.4,0.2,0,0,-8,0.2,0,0,-7.6,0.2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-9.2,0.2,0,0,-8.9,0.2,0,0,-7.3,0.2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-8.5,0.3,0,0,-7.3,0.3,0,0,-7.2,0.3,0,0,-7.68,0.174328456,0,0,0,0,0,0
0,0,0,0,-9,0.3,0,0,-7.8,0.4,0,0,-7.3,0.1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-9.3,0.2,0,0,-8.1,0.4,0,0,-7.5,0.2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-8.7,0.3,0,0,-7.6,0.4,0,0,-7,0.2,0,0,-8.58,0.30244085,0,0,0,0,0,0
0,0,0,0,-8.8,0.1,0,0,-8,0.2,0,0,-7.2,0.1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-8.7,0.2,0,0,-7.2,0.3,0,0,-7.4,0.3,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-9.6,0.3,0,0,-8.5,0.5,0,0,-7.9,0.3,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-8.3,0.2,0,0,-7.2,0.3,0,0,-6.8,0.1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-8.3,0.2,0,0,-7.1,0.3,0,0,-6.9,0.2,0,0,-8.38,0.192905041,0,0,0,0,0,0
0,0,0,0,-9.2,0.1,0,0,-7.8,0.3,0,0,-7.3,0.1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-7.22,0.15,0,0,-6.06,0.19,0,0,-6.14,0.08,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-6.9,0.1,-7.4,0.1,-6.4,0.2,0,0,-5.6,0.1,-5.6,0.1,0,0,-4.8,0.1,0,0,0,0
